date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,narrative
2024-09-22,0.013618797522478554,4841124.307066777,455788.34576042555,nls,Nolus,1027061,0.09414927542659741,0.09081790813532109,0.4744347203305965,-1.0102713815234643,Desconocido
2024-09-23,0.013057370000946998,4653244.36418538,420517.9951207346,nls,Nolus,1032491,0.09037092450105026,-4.122445616838711,-3.880915485007097,0.5286930377066179,Desconocido
2024-09-24,0.013039710307280968,4660606.601944885,403707.8009757268,nls,Nolus,1011988,0.08662129964096484,-0.1352469422613467,0.15821730352634233,-1.985780021327066,Desconocido
2024-09-25,0.01308097900309117,4689752.3408933105,322134.1308935541,nls,Nolus,1002301,0.06868894292874185,0.31648475953609534,0.6253636369193405,-0.9572247892267516,Desconocido
2024-09-26,0.013095460563194753,4700360.744649659,339110.40947865136,nls,Nolus,1012566,0.07214561347544547,0.11070700518791554,0.22620392262180378,1.024143445930914,Desconocido
2024-09-27,0.013020275637932097,4691057.070974043,346967.9268921999,nls,Nolus,1002386,0.07396369765762754,-0.5741296756981984,-0.19793531137384246,-1.0053665637597908,Desconocido
2024-09-28,0.014298045658441809,5161088.302773064,408837.4151930674,nls,Nolus,773979,0.07921534978841539,9.81369408791295,10.01972955535637,-22.786331812295856,Desconocido
2024-09-29,0.014368957219243148,5181200.190534904,205578.59785331215,nls,Nolus,768026,0.039677794775979956,0.49595282107293137,0.3896830781026095,-0.7691423152307753,Desconocido
2024-09-30,0.014652803426910964,5274936.949304798,76406.37893655566,nls,Nolus,762057,0.014484794732309647,1.9754127132321386,1.8091707581794125,-0.7771872306406302,Desconocido
2024-10-01,0.014495960339163656,5282455.700489706,286858.6696851667,nls,Nolus,752959,0.05430403697632025,-1.0703964502741803,0.14253727119712956,-1.1938739490615524,Desconocido
2024-10-02,0.014055140175327193,5135853.071410263,422768.44603380264,nls,Nolus,747632,0.08231708348263045,-3.0409862715028435,-2.775274179125675,-0.70747544022981,Desconocido
2024-10-03,0.013773486220175248,5048376.821130958,5200.52393754003,nls,Nolus,758075,0.0010301378288110805,-2.0039213528895927,-1.7032467452439026,1.3968101953902412,Desconocido
2024-10-04,0.013541590152248227,4963478.674564497,4435.378807152121,nls,Nolus,761471,0.0008936028737025426,-1.6836410493324627,-1.6816919492044335,0.4479767832997972,Desconocido
2024-10-05,0.01385972182336725,5078285.802661295,10669.88008671846,nls,Nolus,752392,0.002101079084821667,2.34929330708038,2.313037601735468,-1.1922975398931834,Desconocido
2024-10-06,0.014653320468235257,5368440.393273104,41077.708710913495,nls,Nolus,749609,0.007651702487446019,5.725934870713023,5.71363255017574,-0.36988697381152846,Desconocido
2024-10-07,0.01578254550263055,5782820.014521215,47637.657491935344,nls,Nolus,749038,0.008237790104535956,7.706274061521912,7.7188082737650765,-0.07617304488073406,Desconocido
2024-10-08,0.015231605160725404,5586663.647170155,8484.64523107473,nls,Nolus,700174,0.0015187320674607833,-3.490820551179896,-3.392053822503427,-6.523567562660371,Desconocido
2024-10-09,0.01561262920413675,5721641.922700346,11812.603699587959,nls,Nolus,690500,0.0020645478796430805,2.501535717284842,2.416080223454342,-1.3816565596551755,Desconocido
2024-10-10,0.015779582645956986,5781695.786903401,14430.925640539494,nls,Nolus,690317,0.0024959676490119353,1.0693486640674266,1.0495914462034683,-0.026502534395367316,Desconocido
